timestamp,portfolio_pnl,drawdown,PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL
2118900,39326.0,175.0,464.0,26681.0,-6245.0,13497.0,4929.0
2119000,39326.0,175.0,554.0,26841.0,-6250.0,13552.0,4629.0
2119100,39326.0,175.0,694.0,26821.0,-6235.0,13547.0,4499.0
2119200,39331.0,170.0,619.0,26711.0,-6055.0,13557.0,4499.0
2119300,39326.0,175.0,719.0,26886.0,-6205.0,13607.0,4319.0
2119400,39326.0,175.0,794.0,26961.0,-6325.0,13987.0,3909.0
2119500,39326.0,175.0,844.0,26981.0,-6285.0,13727.0,4059.0
2119600,39326.0,175.0,844.0,27241.0,-6205.0,13837.0,3609.0
2119700,39321.0,180.0,914.0,27441.0,-6020.0,13867.0,3119.0
2119800,39331.0,170.0,814.0,27281.0,-6005.0,13942.0,3299.0
2119900,39331.0,170.0,709.0,27391.0,-6110.0,14037.0,3304.0
2120000,39171.0,330.0,334.0,27346.0,-5945.0,14207.0,3229.0
2120100,39331.0,170.0,54.0,27411.0,-6045.0,14307.0,3604.0
2120200,39336.0,165.0,-191.0,27491.0,-6020.0,14527.0,3529.0
2120300,39331.0,170.0,-61.0,27451.0,-5970.0,14422.0,3489.0
2120400,39321.0,180.0,-111.0,27381.0,-5665.0,14407.0,3309.0
2120500,39326.0,175.0,34.0,27331.0,-5785.0,14367.0,3379.0
2120600,39321.0,180.0,39.0,27241.0,-5865.0,14417.0,3489.0
2120700,39321.0,180.0,-31.0,27281.0,-5785.0,14387.0,3469.0
2120800,39336.0,165.0,-141.0,27341.0,-5675.0,14472.0,3339.0
2120900,39326.0,175.0,19.0,27486.0,-5745.0,14457.0,3109.0
2121000,39331.0,170.0,149.0,27631.0,-5635.0,14397.0,2789.0
2121100,39326.0,175.0,24.0,27826.0,-5495.0,14222.0,2749.0
2121200,39321.0,180.0,289.0,27981.0,-5655.0,14047.0,2659.0
2121300,39326.0,175.0,379.0,27801.0,-5515.0,14077.0,2584.0
2121400,39331.0,170.0,234.0,27776.0,-5635.0,13977.0,2979.0
2121500,39321.0,180.0,39.0,27931.0,-5735.0,14007.0,3079.0
2121600,39326.0,175.0,-191.0,28111.0,-5960.0,13877.0,3489.0
2121700,39321.0,180.0,-236.0,28121.0,-6095.0,14032.0,3499.0
2121800,39326.0,175.0,-386.0,27941.0,-6160.0,14237.0,3694.0
2121900,39321.0,180.0,-426.0,28211.0,-6320.0,14097.0,3759.0
2122000,39321.0,180.0,-586.0,28151.0,-6445.0,14362.0,3839.0
2122100,39326.0,175.0,-781.0,28261.0,-6260.0,14467.0,3639.0
2122200,39321.0,180.0,-901.0,28186.0,-6715.0,14592.0,4159.0
2122300,39321.0,180.0,-971.0,28311.0,-6795.0,14617.0,4159.0
2122400,39326.0,175.0,-856.0,28186.0,-6860.0,14607.0,4249.0
2122500,39326.0,175.0,-1226.0,28001.0,-6725.0,14697.0,4579.0
2122600,39326.0,175.0,-1251.0,27861.0,-6910.0,15037.0,4589.0
2122700,39331.0,170.0,-1521.0,27821.0,-7025.0,15047.0,5009.0
2122800,39326.0,175.0,-1436.0,27661.0,-7045.0,15197.0,4949.0
2122900,39403.5,97.5,-1465.5,27786.5,-7020.0,14949.0,5153.5
2123000,39407.0,94.0,-1332.5,27856.5,-7093.5,14963.0,5013.5
2123100,39403.5,97.5,-1336.0,27807.5,-7202.0,15022.5,5111.5
2123200,39407.0,94.0,-1262.5,27870.5,-7072.5,15012.0,4859.5
2123300,39407.0,94.0,-1353.5,27818.0,-7181.0,15159.0,4964.5
2123400,39403.5,97.5,-1395.5,27786.5,-7279.0,15012.0,5279.5
2123500,39410.5,90.5,-1423.5,27905.5,-7433.0,14935.0,5426.5
2123600,39298.5,202.5,-1437.5,27832.0,-7363.0,14889.5,5377.5
2123700,39407.0,94.0,-1269.5,27786.5,-7366.5,14672.5,5584.0
2123800,39403.5,97.5,-1329.0,27958.0,-7482.0,14725.0,5531.5
2123900,39407.0,94.0,-1245.0,27748.0,-7419.0,14816.0,5507.0
2124000,39410.5,90.5,-1322.0,27933.5,-7478.5,14886.0,5391.5
2124100,39410.5,90.5,-1255.5,27982.5,-7468.0,14634.0,5517.5
2124200,39407.0,94.0,-1234.5,27923.0,-7482.0,14830.0,5370.5
2124300,39529.5,0.0,-965.0,27982.5,-7366.5,14784.5,5094.0
2124400,39410.5,119.0,-961.5,28255.5,-7247.5,14753.0,4611.0
2124500,39410.5,119.0,-856.5,28332.5,-7349.0,14837.0,4446.5
2124600,39407.0,122.5,-751.5,28381.5,-7478.5,14795.0,4460.5
2124700,39403.5,126.0,-765.5,28133.0,-7394.5,14571.0,4859.5
2124800,39302.0,227.5,-954.5,28056.0,-7426.0,14508.0,5118.5
2124900,39403.5,126.0,-898.5,27842.5,-7419.0,14382.0,5496.5
2125000,39407.0,122.5,-874.0,27842.5,-7349.0,14319.0,5468.5
2125100,39407.0,122.5,-951.0,28024.5,-7349.0,14172.0,5510.5
2125200,39407.0,122.5,-1087.5,28227.5,-7415.5,14214.0,5468.5
2125300,39407.0,122.5,-1049.0,28514.5,-7545.0,14186.0,5300.5
2125400,39407.0,122.5,-1035.0,28535.5,-7608.0,14193.0,5321.5
2125500,39410.5,119.0,-1003.5,28693.0,-7426.0,14154.5,4992.5
2125600,39410.5,119.0,-1035.0,28441.0,-7517.0,13941.0,5580.5
2125700,39407.0,122.5,-993.0,28493.5,-7552.0,14039.0,5419.5
2125800,39410.5,119.0,-1133.0,28493.5,-7391.0,13951.5,5489.5
2125900,39407.0,122.5,-993.0,28507.5,-7345.5,13818.5,5419.5
2126000,39403.5,126.0,-1283.5,28542.5,-7454.0,13685.5,5913.0
2126100,39407.0,122.5,-1367.5,28500.5,-7436.5,13710.0,6000.5
2126200,39410.5,119.0,-1420.0,28458.5,-7611.5,13689.0,6294.5
2126300,39410.5,119.0,-1339.5,28304.5,-7573.0,13738.0,6280.5
2126400,39407.0,122.5,-1255.5,28406.0,-7678.0,13661.0,6273.5
2126500,39407.0,122.5,-1528.5,28451.5,-7758.5,13766.0,6476.5
2126600,39407.0,122.5,-1556.5,28444.5,-7748.0,13888.5,6378.5
2126700,39407.0,122.5,-1507.5,28402.5,-7765.5,13955.0,6322.5
2126800,39407.0,122.5,-1801.5,28357.0,-7874.0,14063.5,6662.0
2126900,39410.5,119.0,-1738.5,28304.5,-7860.0,13846.5,6858.0
2127000,39407.0,122.5,-1661.5,28241.5,-7972.0,13783.5,7015.5
2127100,39403.5,126.0,-1843.5,28266.0,-7940.5,13759.0,7162.5
2127200,39403.5,126.0,-1801.5,28297.5,-8052.5,13769.5,7190.5
2127300,39407.0,122.5,-1766.5,28353.5,-8028.0,13871.0,6977.0
2127400,39407.0,122.5,-2018.5,28458.5,-7975.5,13934.0,7008.5
2127500,39407.0,122.5,-1997.5,28479.5,-7835.5,13972.5,6788.0
2127600,39410.5,119.0,-2067.5,28507.5,-7919.5,14249.0,6641.0
2127700,39410.5,119.0,-2039.5,28567.0,-8007.0,14189.5,6700.5
2127800,39407.0,122.5,-1927.5,28483.0,-7986.0,14277.0,6560.5
2127900,39410.5,119.0,-1945.0,28626.5,-7877.5,14291.0,6315.5
2128000,39410.5,119.0,-1868.0,28360.5,-7881.0,14417.0,6382.0
2128100,39410.5,119.0,-1973.0,28367.5,-7979.0,14403.0,6592.0
2128200,39407.0,122.5,-1868.0,28381.5,-7797.0,14340.0,6350.5
2128300,39407.0,122.5,-1808.5,28605.5,-7660.5,14452.0,5818.5
2128400,39403.5,126.0,-1735.0,28742.0,-7671.0,14361.0,5706.5
2128500,39410.5,119.0,-1514.5,28780.5,-7713.0,14193.0,5664.5
2128600,39410.5,119.0,-1392.0,28682.5,-7762.0,14028.5,5853.5
2128700,39403.5,126.0,-1360.5,28668.5,-7912.5,14284.0,5724.0
2128800,39403.5,126.0,-1301.0,28654.5,-7926.5,14431.0,5545.5
2128900,39407.0,122.5,-1458.5,28637.0,-8129.5,14504.5,5853.5
2129000,39400.0,129.5,-1539.0,28773.5,-8112.0,14452.0,5825.5
2129100,39400.0,129.5,-1448.0,28843.5,-7979.0,14473.0,5510.5
2129200,39407.0,122.5,-1490.0,28780.5,-7902.0,14550.0,5468.5
2129300,39410.5,119.0,-1542.5,28787.5,-7958.0,14529.0,5594.5
2129400,39403.5,126.0,-1574.0,28717.5,-8220.5,14571.0,5909.5
2129500,39458.5,71.0,-1685.0,28866.0,-8185.0,14772.0,5690.5
2129600,39467.5,62.0,-1595.0,28906.5,-8077.0,14812.5,5420.5
2129700,39458.5,71.0,-1617.5,28816.5,-8216.5,14848.5,5627.5
2129800,39463.0,66.5,-1716.5,28807.5,-8468.5,14934.0,5906.5
2129900,39458.5,71.0,-1959.5,28870.5,-8437.0,14637.0,6347.5
2130000,39467.5,62.0,-1811.0,28708.5,-8351.5,14799.0,6122.5
2130100,39458.5,71.0,-1554.5,28623.0,-8027.5,14745.0,5672.5
2130200,39463.0,66.5,-1545.5,28699.5,-8090.5,14700.0,5699.5
2130300,39463.0,66.5,-1779.5,28474.5,-8432.5,14682.0,6518.5
2130400,39496.0,33.5,-1626.0,28574.0,-8156.0,15028.0,5676.0
2130500,39491.0,38.5,-1536.0,28354.0,-7951.0,15178.0,5446.0
2130600,39486.0,43.5,-1516.0,28479.0,-8111.0,15208.0,5426.0
2130700,39486.0,43.5,-1496.0,28569.0,-8181.0,15108.0,5486.0
2130800,39491.0,38.5,-1756.0,28639.0,-7936.0,14808.0,5736.0
2130900,39491.0,38.5,-1776.0,28684.0,-7756.0,14793.0,5546.0
2131000,39491.0,38.5,-1791.0,28609.0,-7731.0,14768.0,5636.0
2131100,39491.0,38.5,-1386.0,28499.0,-7831.0,14808.0,5401.0
2131200,39491.0,38.5,-1436.0,28439.0,-7986.0,14468.0,6006.0
2131300,39491.0,38.5,-1296.0,28439.0,-8026.0,14398.0,5976.0
2131400,39501.0,28.5,-1351.0,28434.0,-7886.0,14378.0,5926.0
2131500,39491.0,38.5,-1266.0,28439.0,-7786.0,14338.0,5766.0
2131600,39491.0,38.5,-1376.0,28299.0,-7881.0,14103.0,6346.0
2131700,39486.0,43.5,-1311.0,28419.0,-7736.0,14048.0,6066.0
2131800,39491.0,38.5,-1586.0,28374.0,-7816.0,13913.0,6606.0
2131900,39491.0,38.5,-1986.0,28579.0,-7776.0,14048.0,6626.0
2132000,39496.0,33.5,-2256.0,28604.0,-7926.0,14118.0,6956.0
2132100,39486.0,43.5,-2146.0,28504.0,-7951.0,14263.0,6816.0
2132200,39491.0,38.5,-2151.0,28254.0,-7926.0,14018.0,7296.0
2132300,39491.0,38.5,-2401.0,28184.0,-8006.0,14128.0,7586.0
2132400,39486.0,43.5,-2456.0,28149.0,-7886.0,14153.0,7526.0
2132500,39491.0,38.5,-2646.0,27929.0,-7771.0,14153.0,7826.0
2132600,39496.0,33.5,-2516.0,28064.0,-8026.0,14118.0,7856.0
2132700,39496.0,33.5,-2476.0,28179.0,-8106.0,14003.0,7896.0
2132800,39491.0,38.5,-2536.0,28504.0,-8176.0,13958.0,7741.0
2132900,39491.0,38.5,-2636.0,28729.0,-7971.0,13898.0,7471.0
2133000,39491.0,38.5,-2766.0,28649.0,-7776.0,14028.0,7356.0
2133100,39491.0,38.5,-2736.0,28689.0,-7751.0,14008.0,7281.0
2133200,39486.0,43.5,-2936.0,28399.0,-7781.0,13818.0,7986.0
2133300,39496.0,33.5,-2736.0,28634.0,-7596.0,13948.0,7246.0
2133400,39491.0,38.5,-2466.0,28594.0,-7521.0,14248.0,6636.0
2133500,39486.0,43.5,-2476.0,28649.0,-7651.0,14488.0,6476.0
2133600,39496.0,33.5,-2416.0,28514.0,-7516.0,14468.0,6446.0
2133700,39491.0,38.5,-2436.0,28594.0,-7591.0,14478.0,6446.0
2133800,39486.0,43.5,-2536.0,28789.0,-7616.0,14313.0,6536.0
2133900,39491.0,38.5,-2351.0,28769.0,-7526.0,14278.0,6321.0
2134000,39491.0,38.5,-2406.0,29024.0,-7651.0,14478.0,6046.0
2134100,39496.0,33.5,-2636.0,29454.0,-7701.0,14243.0,6136.0
2134200,39491.0,38.5,-2726.0,29464.0,-7861.0,14168.0,6446.0
2134300,39486.0,43.5,-2916.0,29649.0,-7981.0,14148.0,6586.0
2134400,39491.0,38.5,-2726.0,29579.0,-7816.0,14258.0,6196.0
2134500,39496.0,33.5,-2696.0,29529.0,-7641.0,14298.0,6006.0
2134600,39491.0,38.5,-2646.0,29374.0,-7391.0,13813.0,6341.0
2134700,39491.0,38.5,-2866.0,29419.0,-7251.0,13783.0,6406.0
2134800,39491.0,38.5,-2896.0,29224.0,-7591.0,13928.0,6826.0
2134900,39491.0,38.5,-2856.0,29334.0,-7561.0,13758.0,6816.0
2135000,39486.0,43.5,-2886.0,29469.0,-7566.0,13758.0,6711.0
2135100,39486.0,43.5,-2926.0,29569.0,-7491.0,13648.0,6686.0
2135200,39496.0,33.5,-3146.0,29654.0,-7476.0,13858.0,6606.0
2135300,39496.0,33.5,-2956.0,29529.0,-7646.0,13768.0,6801.0
2135400,39486.0,43.5,-2906.0,29709.0,-7581.0,13538.0,6726.0
2135500,39486.0,43.5,-2906.0,29694.0,-7196.0,13583.0,6311.0
2135600,39596.0,0.0,-2802.0,29713.0,-7218.0,13588.0,6315.0
2135700,39602.0,0.0,-2826.0,29665.0,-7065.0,13702.0,6126.0
2135800,39596.0,6.0,-2916.0,29659.0,-7089.0,13678.0,6264.0
2135900,39599.0,3.0,-2898.0,29557.0,-6987.0,13684.0,6243.0
2136000,39596.0,6.0,-2922.0,29611.0,-6912.0,13684.0,6135.0
2136100,39596.0,6.0,-2748.0,29659.0,-6984.0,13699.0,5970.0
2136200,39599.0,3.0,-2850.0,29623.0,-7071.0,13837.0,6060.0
2136300,39602.0,0.0,-2988.0,29581.0,-7158.0,13726.0,6441.0
2136400,39599.0,3.0,-2766.0,29626.0,-7143.0,13750.0,6132.0
2136500,39602.0,0.0,-2718.0,29551.0,-7170.0,13630.0,6309.0
2136600,39596.0,6.0,-2628.0,29524.0,-7122.0,13762.0,6060.0
2136700,39593.0,9.0,-2622.0,29563.0,-7020.0,13774.0,5898.0
2136800,39599.0,3.0,-2718.0,29521.0,-7008.0,13822.0,5982.0
2136900,39599.0,3.0,-2634.0,29605.0,-7023.0,13777.0,5874.0
2137000,39599.0,3.0,-2658.0,29473.0,-6906.0,13969.0,5721.0
2137100,39599.0,3.0,-2790.0,29461.0,-6900.0,13954.0,5874.0
2137200,39599.0,3.0,-2874.0,29449.0,-6993.0,13987.0,6030.0
2137300,39596.0,6.0,-2832.0,29545.0,-7116.0,13909.0,6090.0
2137400,39593.0,9.0,-2829.0,29473.0,-7017.0,13906.0,6060.0
2137500,39599.0,3.0,-2568.0,29539.0,-7035.0,13843.0,5820.0
2137600,39599.0,3.0,-2670.0,29464.0,-6975.0,13831.0,5949.0
2137700,39602.0,0.0,-2598.0,29563.0,-7161.0,13744.0,6054.0
2137800,39602.0,0.0,-2682.0,29521.0,-7275.0,13690.0,6348.0
2137900,39596.0,6.0,-2616.0,29503.0,-7257.0,13702.0,6264.0
2138000,39602.0,0.0,-2766.0,29458.0,-7371.0,13828.0,6453.0
2138100,39593.0,9.0,-2766.0,29503.0,-7554.0,13978.0,6432.0
2138200,39599.0,3.0,-2676.0,29353.0,-7665.0,13924.0,6663.0
2138300,39599.0,3.0,-2526.0,29455.0,-7626.0,13936.0,6360.0
2138400,39602.0,0.0,-2400.0,29458.0,-7632.0,13921.0,6255.0
2138500,39605.0,0.0,-2244.0,29413.0,-7716.0,13960.0,6192.0
2138600,39602.0,3.0,-2088.0,29422.0,-7884.0,13924.0,6228.0
2138700,39599.0,6.0,-2184.0,29380.0,-7902.0,13783.0,6522.0
2138800,39599.0,6.0,-2220.0,29233.0,-7872.0,13888.0,6570.0
2138900,39602.0,3.0,-2214.0,29239.0,-7857.0,13906.0,6528.0
2139000,39599.0,6.0,-2208.0,29137.0,-7878.0,13834.0,6714.0
2139100,39599.0,6.0,-2328.0,29017.0,-7854.0,13726.0,7038.0
2139200,39602.0,3.0,-2298.0,29005.0,-7719.0,13630.0,6984.0
2139300,39602.0,3.0,-2160.0,28927.0,-7761.0,13666.0,6930.0
2139400,39596.0,9.0,-2268.0,28921.0,-7752.0,13810.0,6885.0
2139500,39599.0,6.0,-2334.0,28960.0,-7785.0,13615.0,7143.0
